RAJ2000,DEJ2000,Jmag,Hmag,Kmag,Date
18.135042,85.253510,16.122,15.640,15.034,1999-10-19
18.146900,85.272606,14.853,14.312,14.248,1999-10-19
15.015899,85.369835,15.806,15.293,15.177,1999-10-19
15.092553,85.346657,13.752,13.240,12.934,1999-10-19
15.215111,85.346390,16.649,15.789,15.420,1999-10-19
15.204082,85.351410,16.486,15.951,15.658,1999-10-19
15.261854,85.346138,17.056,16.272,15.954,1999-10-19
15.253752,85.340271,15.107,14.456,14.413,1999-10-19
15.335442,85.350220,16.492,16.110,15.594,1999-10-19
15.367152,85.333351,13.856,13.566,13.632,1999-10-19
15.426469,85.352890,16.689,16.020,16.586,1999-10-19
15.398695,85.373749,12.774,12.250,12.167,1999-10-19
15.399898,85.358627,16.745,15.644,15.594,1999-10-19
15.533484,85.319305,16.632,15.908,15.735,1999-10-19
15.612244,85.370216,16.762,15.859,15.895,1999-10-19
15.658388,85.373650,15.463,14.787,14.629,1999-10-19
15.753112,85.318924,15.434,15.208,15.017,1999-10-19
15.779980,85.361534,16.048,15.462,15.482,1999-10-19
15.762061,85.316742,16.616,16.222,16.361,1999-10-19
15.787191,85.324699,14.102,13.490,13.201,1999-10-19
15.781458,85.357002,16.129,16.040,15.291,1999-10-19
15.809244,85.335144,16.144,15.832,15.394,1999-10-19
15.857345,85.358337,14.838,14.346,14.359,1999-10-19
15.854214,85.356117,13.383,13.040,13.031,1999-10-19
15.849936,85.343201,15.465,15.175,15.098,1999-10-19
15.885612,85.317902,16.150,15.876,15.946,1999-10-19
15.916858,85.341026,14.339,14.008,13.913,1999-10-19
15.919712,85.334663,16.158,15.518,15.282,1999-10-19
15.922715,85.324638,14.271,13.783,13.740,1999-10-19
15.973770,85.351944,13.142,12.670,12.582,1999-10-19
15.948696,85.359123,15.618,14.854,14.756,1999-10-19
15.943942,85.356644,15.609,14.985,14.647,1999-10-19
15.997592,85.374466,14.921,14.681,14.720,1999-10-19
16.029542,85.333267,15.681,15.233,14.908,1999-10-19
16.038468,85.330376,13.722,13.157,13.113,1999-10-19
16.003918,85.346062,16.697,15.913,15.375,1999-10-19
16.142866,85.332130,15.077,14.427,14.281,1999-10-19
16.156584,85.312721,14.085,13.639,13.502,1999-10-19
16.236372,85.328041,16.386,15.793,15.648,1999-10-19
16.237188,85.319138,15.601,15.058,14.784,1999-10-19
16.202379,85.348534,16.480,16.048,15.308,1999-10-19
16.194550,85.368073,13.895,13.602,13.494,1999-10-19
16.278020,85.357552,15.000,14.694,14.431,1999-10-19
16.271080,85.373215,11.785,11.470,11.408,1999-10-19
16.309962,85.321793,15.168,14.822,14.751,1999-10-19
16.275172,85.347397,15.496,14.789,14.644,1999-10-19
16.338492,85.339470,15.286,14.585,14.584,1999-10-19
16.377528,85.341431,17.028,16.123,15.819,1999-10-19
16.384878,85.327751,14.057,13.449,13.228,1999-10-19
16.441331,85.335403,15.595,15.411,15.391,1999-10-19
16.500063,85.331665,11.551,11.211,11.113,1999-10-19
16.549370,85.355736,15.376,14.917,14.653,1999-10-19
16.621948,85.316643,15.516,14.982,14.856,1999-10-19
16.667493,85.374786,15.423,14.897,14.857,1999-10-19
16.672317,85.339745,15.681,15.155,14.733,1999-10-19
16.749194,85.351868,15.519,14.801,14.273,1999-10-19
16.707633,85.353600,15.210,14.849,14.843,1999-10-19
16.723728,85.355865,16.327,15.812,15.851,1999-10-19
16.724373,85.361450,15.401,14.700,14.320,1999-10-19
16.761726,85.355469,14.708,14.088,13.767,1999-10-19
16.774826,85.337257,13.408,13.104,13.069,1999-10-19
16.835641,85.314499,13.976,13.656,13.631,1999-10-19
16.893306,85.343681,15.526,15.053,15.110,1999-10-19
17.027836,85.335739,15.054,14.403,14.242,1999-10-19
17.031704,85.368805,15.709,15.118,14.954,1999-10-19
17.166186,85.328224,12.795,12.428,12.345,1999-10-19
17.206576,85.338799,15.949,15.391,15.743,1999-10-19
17.231437,85.357803,14.941,14.287,14.260,1999-10-19
17.263808,85.345757,16.708,15.963,16.631,1999-10-19
17.310491,85.334099,16.436,16.125,16.872,1999-10-19
17.376831,85.363869,14.849,14.595,14.577,1999-10-19
17.377952,85.360275,13.483,13.193,13.070,1999-10-19
17.416116,85.321785,16.626,15.599,15.373,1999-10-19
17.478807,85.357620,14.725,14.251,14.324,1999-10-19
17.449104,85.359085,15.545,15.262,15.206,1999-10-19
17.530984,85.324654,11.396,11.113,11.030,1999-10-19
17.572742,85.349846,15.183,14.597,14.657,1999-10-19
17.671351,85.374710,15.960,15.595,15.249,1999-10-19
17.705722,85.362694,16.154,15.190,15.180,1999-10-19
17.743239,85.368523,14.978,14.384,14.323,1999-10-19
17.826712,85.337349,16.519,15.661,15.729,1999-10-19
17.851802,85.356506,16.072,15.670,15.418,1999-10-19
17.872528,85.354515,16.285,15.376,15.215,1999-10-19
17.823202,85.346748,13.400,13.116,12.985,1999-10-19
17.885583,85.331528,16.366,15.767,15.479,1999-10-19
17.968289,85.346207,16.051,15.257,14.942,1999-10-19
18.039181,85.336540,12.245,11.890,11.862,1999-10-19
18.106354,85.324059,16.799,16.232,15.551,1999-10-19
18.115579,85.331711,16.012,15.451,15.598,1999-10-19
18.068050,85.355751,16.502,15.762,15.696,1999-10-19
18.063901,85.352051,17.089,16.631,15.724,1999-10-19
15.058923,85.401619,15.672,15.141,14.946,1999-10-19
15.011305,85.377861,16.509,15.769,15.688,1999-10-19
15.043067,85.435516,15.821,15.386,15.396,1999-10-19
15.060217,85.436775,16.619,16.295,15.975,1999-10-19
15.216487,85.388153,13.403,12.694,12.547,1999-10-19
15.228318,85.403618,13.307,13.030,12.947,1999-10-19
15.265171,85.376045,16.122,15.631,15.286,1999-10-19
15.255691,85.421776,13.054,12.695,12.654,1999-10-19
15.319035,85.413498,15.706,15.067,15.013,1999-10-19
15.323180,85.419075,16.074,15.777,15.753,1999-10-19
15.314569,85.410774,11.778,11.523,11.440,1999-10-19
15.325490,85.433350,15.878,15.369,15.381,1999-10-19
15.406121,85.411758,15.950,15.491,15.704,1999-10-19
15.397409,85.401962,16.485,15.952,16.927,1999-10-19
15.497476,85.388657,13.255,12.985,12.879,1999-10-19
15.448020,85.407097,14.036,13.584,13.530,1999-10-19
15.450857,85.415695,15.571,14.929,14.717,1999-10-19
15.461177,85.400093,11.693,11.447,11.385,1999-10-19
15.463321,85.394852,15.853,15.330,15.272,1999-10-19
15.507336,85.408424,16.130,15.720,15.994,1999-10-19
15.597100,85.397003,12.538,12.320,12.279,1999-10-19
15.585315,85.398300,15.364,14.932,14.628,1999-10-19
15.632569,85.425659,15.543,14.944,14.636,1999-10-19
15.633782,85.431221,15.092,14.402,14.212,1999-10-19
15.652294,85.407646,15.443,14.925,15.004,1999-10-19
15.729065,85.416794,14.067,13.744,13.657,1999-10-19
15.729120,85.409752,15.280,14.699,14.526,1999-10-19
15.811348,85.388229,15.792,15.533,15.527,1999-10-19
15.787846,85.426804,16.909,15.736,15.728,1999-10-19
15.874782,85.416275,17.110,16.118,16.073,1999-10-19
15.832634,85.404938,13.731,13.324,13.304,1999-10-19
15.935454,85.414398,14.442,14.112,14.084,1999-10-19
15.918372,85.377876,15.818,15.178,15.127,1999-10-19
15.898062,85.378876,16.122,15.938,15.736,1999-10-19
16.118011,85.413010,16.009,15.607,15.628,1999-10-19
16.129820,85.404457,12.957,12.555,12.474,1999-10-19
16.173018,85.410706,15.595,15.324,15.102,1999-10-19
16.224055,85.410225,16.065,15.495,15.296,1999-10-19
16.311238,85.411896,16.699,15.987,16.130,1999-10-19
16.307190,85.415436,16.049,15.163,14.852,1999-10-19
16.292285,85.382378,17.090,16.446,15.797,1999-10-19
16.293227,85.415298,16.291,15.198,14.944,1999-10-19
16.325173,85.422668,15.429,15.147,15.022,1999-10-19
16.348160,85.376831,13.965,13.606,13.509,1999-10-19
16.429468,85.429817,13.790,13.132,12.963,1999-10-19
16.392480,85.381691,14.241,13.902,13.885,1999-10-19
16.465337,85.390617,15.703,15.370,15.374,1999-10-19
16.516412,85.392288,16.599,16.163,15.702,1999-10-19
16.558181,85.433960,16.570,15.847,15.622,1999-10-19
16.632665,85.376976,15.705,15.028,15.043,1999-10-19
16.716319,85.396400,14.353,13.981,13.795,1999-10-19
16.774974,85.382492,15.131,14.503,14.166,1999-10-19
16.801744,85.414841,16.869,15.939,15.781,1999-10-19
16.826699,85.400681,16.774,15.862,15.727,1999-10-19
16.830355,85.410995,16.600,15.684,15.245,1999-10-19
16.912743,85.429321,15.884,15.310,15.082,1999-10-19
16.915384,85.399872,15.780,15.767,15.408,1999-10-19
16.992428,85.394012,16.684,16.429,15.773,1999-10-19
17.008807,85.384262,15.180,14.815,14.779,1999-10-19
17.181043,85.413353,14.414,14.107,14.051,1999-10-19
17.201320,85.436699,13.978,13.294,13.197,1999-10-19
17.191994,85.381912,13.000,12.845,12.643,1999-10-19
17.232495,85.382614,16.061,15.520,15.438,1999-10-19
17.272332,85.411934,16.774,16.489,15.963,1999-10-19
17.335587,85.380692,16.005,15.439,15.124,1999-10-19
17.347124,85.389557,16.499,15.904,15.705,1999-10-19
17.398823,85.435822,16.483,15.756,15.070,1999-10-19
17.378288,85.389183,15.567,15.141,15.090,1999-10-19
17.444891,85.377167,16.187,15.685,15.624,1999-10-19
17.484895,85.390480,14.040,13.736,13.799,1999-10-19
17.494686,85.393158,15.362,15.093,14.995,1999-10-19
17.451408,85.437386,16.568,15.953,15.778,1999-10-19
17.513473,85.431564,14.903,14.176,14.062,1999-10-19
17.552911,85.400452,17.164,16.489,15.964,1999-10-19
17.606459,85.400589,13.753,13.482,13.506,1999-10-19
17.648643,85.387016,16.079,15.951,15.704,1999-10-19
17.663208,85.387894,16.099,15.582,15.397,1999-10-19
17.693336,85.386932,15.231,14.924,14.775,1999-10-19
17.698623,85.377098,15.495,14.676,14.562,1999-10-19
17.797367,85.385124,16.669,16.087,15.634,1999-10-19
17.801207,85.427658,16.762,16.210,15.607,1999-10-19
17.779769,85.393402,12.535,12.085,12.013,1999-10-19
17.801471,85.375526,16.211,15.669,14.935,1999-10-19
17.809846,85.435440,15.416,14.597,14.089,1999-10-19
17.838406,85.425278,14.054,13.747,13.647,1999-10-19
17.891643,85.406334,16.910,16.281,15.824,1999-10-19
17.900775,85.425140,15.931,15.560,15.282,1999-10-19
17.879795,85.383705,16.321,15.739,15.568,1999-10-19
17.953209,85.405495,16.772,15.953,16.069,1999-10-19
17.971563,85.382248,16.187,15.525,15.232,1999-10-19
18.009175,85.384651,15.279,14.698,14.670,1999-10-19
15.025222,85.470612,15.360,15.129,14.980,1999-10-19
15.100174,85.477669,14.544,14.334,14.172,1999-10-19
15.158312,85.467590,16.791,15.824,15.851,1999-10-19
15.182399,85.452713,16.627,16.076,15.663,1999-10-19
15.178385,85.464676,15.954,15.255,15.237,1999-10-19
15.219222,85.466927,14.713,14.025,13.894,1999-10-19
15.344576,85.442001,15.880,15.500,15.434,1999-10-19
15.431948,85.483810,13.347,12.849,12.656,1999-10-19
15.446060,85.463379,15.012,14.564,14.375,1999-10-19
15.522098,85.464836,13.433,13.113,13.123,1999-10-19
15.544713,85.468498,16.691,15.951,15.320,1999-10-19
15.506879,85.468987,13.155,12.869,12.793,1999-10-19
15.500926,85.485794,16.448,15.962,15.612,1999-10-19
15.596171,85.483070,16.654,16.324,15.777,1999-10-19
15.602125,85.465721,16.608,16.035,15.968,1999-10-19
15.698901,85.463905,16.427,15.961,15.160,1999-10-19
15.719498,85.464600,15.989,16.012,14.991,1999-10-19
15.789662,85.464577,15.993,15.410,15.318,1999-10-19
15.809064,85.460258,16.483,15.686,14.753,1999-10-19
15.771668,85.495453,17.056,16.476,15.855,1999-10-19
15.832620,85.461769,16.253,15.571,15.002,1999-10-19
15.824183,85.465317,14.975,14.558,14.637,1999-10-19
15.890589,85.444550,14.554,14.170,14.067,1999-10-19
15.895849,85.454819,16.655,16.094,15.429,1999-10-19
15.966953,85.442596,16.496,16.147,16.051,1999-10-19
15.965115,85.473701,16.085,15.448,15.203,1999-10-19
16.016262,85.492844,16.036,15.803,15.546,1999-10-19
16.058131,85.477730,15.907,15.118,14.787,1999-10-19
16.062545,85.468307,16.768,16.601,17.216,1999-10-19
16.097019,85.468483,16.388,16.038,15.683,1999-10-19
16.163929,85.482651,15.913,15.548,15.191,1999-10-19
16.198133,85.476547,15.832,15.110,14.849,1999-10-19
16.199981,85.442497,16.216,15.734,15.367,1999-10-19
16.303533,85.485718,16.131,15.551,15.749,1999-10-19
16.312574,85.441460,15.308,14.718,14.478,1999-10-19
16.336813,85.442543,13.792,13.357,13.318,1999-10-19
16.386468,85.462662,14.545,13.907,13.716,1999-10-19
16.457678,85.442184,16.576,16.963,15.544,1999-10-19
16.466884,85.438110,14.843,14.199,13.915,1999-10-19
16.557123,85.471909,16.608,16.083,15.948,1999-10-19
16.500470,85.447380,15.364,14.867,14.756,1999-10-19
16.559202,85.486870,15.377,15.037,14.720,1999-10-19
16.506534,85.440414,16.317,15.699,16.144,1999-10-19
16.508116,85.456451,16.857,16.263,16.129,1999-10-19
16.584539,85.442238,15.547,14.725,14.373,1999-10-19
16.603220,85.443573,16.584,15.625,15.549,1999-10-19
16.603474,85.476509,14.217,13.846,13.673,1999-10-19
16.617755,85.477722,15.885,15.275,15.219,1999-10-19
16.639074,85.468040,16.377,15.504,15.491,1999-10-19
16.743416,85.444664,15.803,15.431,15.658,1999-10-19
16.719439,85.452103,16.185,16.184,15.782,1999-10-19
16.741689,85.441719,11.955,11.409,11.316,1999-10-19
16.719852,85.478600,16.358,15.759,17.180,1999-10-19
16.773938,85.456200,15.836,15.439,15.471,1999-10-19
16.760884,85.467270,13.685,13.409,13.371,1999-10-19
16.786641,85.442764,16.420,15.783,15.612,1999-10-19
16.872815,85.491478,16.690,16.177,15.559,1999-10-19
16.856582,85.443810,15.687,15.260,15.319,1999-10-19
16.882281,85.443649,14.929,14.260,14.078,1999-10-19
16.883927,85.449776,14.768,14.046,13.943,1999-10-19
16.999925,85.462341,15.773,15.300,14.976,1999-10-19
16.978951,85.489044,15.527,15.182,14.899,1999-10-19
17.105088,85.478790,16.695,16.070,16.092,1999-10-19
17.087662,85.438538,13.927,13.668,13.601,1999-10-19
17.097315,85.473267,14.832,14.072,13.940,1999-10-19
17.150691,85.462677,15.784,15.350,15.043,1999-10-19
17.141166,85.441376,15.137,14.701,14.508,1999-10-19
17.202266,85.482323,12.412,12.009,11.946,1999-10-19
17.300476,85.457458,14.887,14.312,14.166,1999-10-19
17.359374,85.497597,13.218,12.874,12.814,1999-10-19
17.342851,85.441139,16.433,15.721,16.453,1999-10-19
17.462278,85.468620,16.638,16.130,15.371,1999-10-19
17.591169,85.449593,15.549,14.908,14.118,1999-10-19
17.606762,85.484070,16.088,15.529,15.215,1999-10-19
17.603028,85.458443,14.704,14.063,13.919,1999-10-19
17.667340,85.470657,16.529,16.172,15.348,1999-10-19
17.683063,85.461037,16.699,15.646,15.420,1999-10-19
17.735425,85.459099,14.827,14.365,14.444,1999-10-19
17.785137,85.447258,15.241,14.707,14.512,1999-10-19
17.807469,85.438759,16.665,15.966,15.361,1999-10-19
15.068381,85.540131,14.828,14.362,14.176,1999-10-19
15.154191,85.514656,16.060,15.320,15.174,1999-10-19
15.285202,85.546410,12.619,12.339,12.293,1999-10-19
15.303947,85.561485,15.659,15.421,15.374,1999-10-19
15.336378,85.542374,14.575,14.077,13.899,1999-10-19
15.342347,85.511436,15.168,14.850,14.924,1999-10-19
15.322944,85.560966,16.399,15.417,15.363,1999-10-19
15.405910,85.529648,17.046,15.972,15.934,1999-10-19
15.487083,85.532623,13.912,13.582,13.401,1999-10-19
15.472702,85.529892,16.711,16.053,15.600,1999-10-19
15.500648,85.519028,16.798,16.115,15.188,1999-10-19
15.590743,85.554016,14.692,14.392,14.213,1999-10-19
15.689569,85.550011,15.570,14.909,14.831,1999-10-19
15.698660,85.517906,15.375,14.721,14.604,1999-10-19
15.808925,85.553337,14.965,14.772,14.633,1999-10-19
15.781977,85.523331,16.402,15.613,15.230,1999-10-19
15.871339,85.545937,15.717,15.329,15.522,1999-10-19
15.850765,85.533562,16.815,16.176,15.482,1999-10-19
15.848853,85.510750,16.757,16.290,16.050,1999-10-19
15.882116,85.504570,16.381,15.539,15.494,1999-10-19
15.879155,85.535011,16.739,15.794,15.365,1999-10-19
15.936781,85.561501,13.175,12.782,12.687,1999-10-19
15.878794,85.539970,16.070,15.388,15.198,1999-10-19
15.985009,85.558853,16.203,15.326,14.954,1999-10-19
16.061854,85.533775,15.302,14.573,14.289,1999-10-19
16.058880,85.500343,14.874,14.262,14.178,1999-10-19
16.084453,85.535294,16.655,16.065,15.579,1999-10-19
16.147703,85.502876,16.361,15.660,14.933,1999-10-19
16.130375,85.507011,16.348,15.527,14.905,1999-10-19
16.147343,85.514984,16.894,15.857,15.591,1999-10-19
16.227404,85.559494,16.428,15.844,15.741,1999-10-19
16.243939,85.530640,9.866,9.286,9.174,1999-10-19
16.285659,85.558533,15.422,15.037,15.002,1999-10-19
16.264637,85.556374,15.151,14.863,14.887,1999-10-19
16.281175,85.551620,14.246,13.574,13.377,1999-10-19
16.400517,85.514122,14.973,14.538,14.346,1999-10-19
16.406360,85.547188,16.363,15.529,14.997,1999-10-19
16.452045,85.500908,14.386,14.061,14.018,1999-10-19
16.526707,85.539406,16.716,16.065,15.979,1999-10-19
16.548200,85.543335,16.495,16.024,15.600,1999-10-19
16.617246,85.555237,17.009,16.087,15.947,1999-10-19
16.597431,85.552116,16.938,16.033,15.597,1999-10-19
16.676034,85.548195,8.874,8.543,8.516,1999-10-19
16.689646,85.525848,13.822,13.114,12.939,1999-10-19
16.722789,85.535278,16.442,15.983,16.627,1999-10-19
16.689125,85.554390,16.645,15.616,15.209,1999-10-19
16.720057,85.500168,16.436,15.766,15.653,1999-10-19
16.690728,85.503372,14.485,13.973,13.948,1999-10-19
16.716294,85.553497,16.734,15.989,15.173,1999-10-19
16.727353,85.530472,13.780,13.111,12.973,1999-10-19
16.753803,85.509148,16.376,15.912,15.793,1999-10-19
16.774316,85.524544,15.812,15.062,15.001,1999-10-19
16.908931,85.522537,16.114,15.853,15.700,1999-10-19
16.914182,85.543983,16.658,15.752,15.484,1999-10-19
16.982531,85.535309,16.566,15.970,15.479,1999-10-19
17.042983,85.515862,15.244,14.732,14.648,1999-10-19
17.035304,85.529022,14.442,13.802,13.632,1999-10-19
17.081109,85.525658,16.131,15.467,15.051,1999-10-19
17.084082,85.500526,15.190,14.472,14.313,1999-10-19
17.129885,85.505295,15.454,14.857,14.599,1999-10-19
17.174019,85.532654,16.814,16.792,16.287,1999-10-19
17.204055,85.524796,15.724,15.186,14.886,1999-10-19
17.231878,85.503540,13.171,12.984,12.871,1999-10-19
17.258653,85.542374,16.894,16.195,16.027,1999-10-19
17.416252,85.511223,16.490,15.914,15.378,1999-10-19
17.545819,85.501335,16.978,16.176,16.195,1999-10-19
15.042700,85.572769,14.157,13.926,13.824,1999-10-19
15.123401,85.622208,13.182,12.732,12.665,1999-10-19
15.094963,85.586761,12.905,12.359,12.223,1999-10-19
15.078499,85.563911,16.561,16.059,15.885,1999-10-19
15.153383,85.589165,14.310,13.778,13.645,1999-10-19
15.172117,85.602058,11.547,11.201,11.144,1999-10-19
15.171957,85.593925,16.361,15.986,15.324,1999-10-19
15.172979,85.588799,16.737,16.446,15.633,1999-10-19
15.235282,85.583252,8.908,8.314,8.177,1999-10-19
15.188968,85.601929,14.525,13.965,13.711,1999-10-19
15.278479,85.567467,13.530,13.027,12.935,1999-10-19
15.261298,85.601051,13.764,13.458,13.379,1999-10-19
15.306851,85.565117,15.288,14.606,14.769,1999-10-19
15.281369,85.592644,13.150,12.736,12.666,1999-10-19
15.360068,85.592033,12.990,12.486,12.416,1999-10-19
15.385760,85.593864,13.845,13.195,13.012,1999-10-19
15.376241,85.616508,15.472,15.361,15.181,1999-10-19
15.432268,85.599991,11.694,11.497,11.436,1999-10-19
15.487129,85.565811,15.202,14.676,14.534,1999-10-19
15.474652,85.571632,15.270,14.568,14.373,1999-10-19
15.449638,85.580162,15.870,15.142,14.873,1999-10-19
15.550311,85.618111,15.587,15.097,14.984,1999-10-19
15.554965,85.613007,16.121,15.388,15.229,1999-10-19
15.523616,85.572922,16.344,15.788,15.669,1999-10-19
15.577142,85.582237,13.377,13.058,13.058,1999-10-19
15.596663,85.594437,16.367,15.657,15.102,1999-10-19
15.699858,85.616890,15.327,15.176,15.086,1999-10-19
15.722455,85.595383,16.543,15.856,15.678,1999-10-19
15.793784,85.616920,15.677,15.123,15.196,1999-10-19
15.765567,85.573036,17.006,16.130,15.787,1999-10-19
15.785698,85.565346,16.631,16.056,15.908,1999-10-19
15.789999,85.580383,16.451,15.711,15.262,1999-10-19
15.859677,85.611053,16.421,15.980,15.239,1999-10-19
15.862523,85.618759,15.057,14.509,14.412,1999-10-19
15.855787,85.579735,14.968,14.643,14.646,1999-10-19
15.883671,85.606567,14.535,13.931,13.666,1999-10-19
15.979665,85.592766,13.535,13.097,13.018,1999-10-19
16.126946,85.616783,16.667,16.197,15.081,1999-10-19
16.216000,85.596245,12.864,12.184,12.066,1999-10-19
16.237390,85.610054,17.574,17.504,15.165,1999-10-19
16.619080,85.589890,16.744,16.397,15.897,1999-10-19
